1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.943567	1.000000	0.001540	3.2
1	-0.945048	1.000000	0.001420	0.9
2	-0.946401	1.000000	0.001287	0.9
3	-0.947626	1.000000	0.001161	1.0
4	-0.948723	1.000000	0.001034	1.0
5	-0.949713	1.000000	0.000939	1.0
6	-0.950581	1.000000	0.000834	0.9
7	-0.951360	1.000000	0.000737	1.0
8	-0.952057	1.000000	0.000665	1.0
9	-0.952704	1.000000	0.000630	0.9
10	-0.953322	1.000000	0.000604	0.9
11	-0.953917	1.000000	0.000580	0.9
12	-0.954490	1.000000	0.000573	0.9
13	-0.955039	1.000000	0.000548	0.9
14	-0.955583	1.000000	0.000537	0.9
15	-0.956133	1.000000	0.000551	0.9
16	-0.956675	1.000000	0.000535	1.0
17	-0.957211	1.000000	0.000531	1.0
18	-0.957730	1.000000	0.000510	0.9
19	-0.958224	1.000000	0.000505	1.0
20	-0.958729	1.000000	0.000503	1.0
21	-0.959220	1.000000	0.000480	1.1
22	-0.959691	1.000000	0.000462	1.0
23	-0.960136	1.000000	0.000452	1.0
24	-0.960568	1.000000	0.000438	0.9
25	-0.960996	1.000000	0.000419	1.0
26	-0.961395	1.000000	0.000407	0.9
27	-0.961795	1.000000	0.000393	1.1
28	-0.962178	1.000000	0.000375	0.9
29	-0.962545	1.000000	0.000360	1.0
30	-0.962872	1.000000	0.000345	1.1
31	-0.963196	1.000000	0.000328	1.0
32	-0.963518	1.000000	0.000316	1.0
33	-0.963824	1.000000	0.000298	1.0
34	-0.964115	1.000000	0.000286	1.0
35	-0.964395	1.000000	0.000274	0.9
36	-0.964665	1.000000	0.000264	0.9
37	-0.964923	1.000000	0.000253	0.9
38	-0.965158	1.000000	0.000242	1.0
39	-0.965384	1.000000	0.000232	1.0
40	-0.965610	1.000000	0.000221	0.9
41	-0.965816	1.000000	0.000213	0.9
42	-0.966016	1.000000	0.000207	0.9
43	-0.966219	1.000000	0.000200	0.9
44	-0.966414	1.000000	0.000192	0.9
45	-0.966590	1.000000	0.000182	0.8
46	-0.966768	1.000000	0.000176	0.9
47	-0.966930	1.000000	0.000170	1.1
48	-0.967096	1.000000	0.000162	0.8
49	-0.967254	1.000000	0.000156	1.3
50	-0.967407	1.000000	0.000151	1.0
51	-0.967545	1.000000	0.000146	1.0
52	-0.967679	1.000000	0.000143	1.0
53	-0.967820	1.000000	0.000140	1.1
54	-0.967947	1.000000	0.000137	1.0
55	-0.968083	1.000000	0.000133	0.9
56	-0.968213	1.000000	0.000128	1.0
57	-0.968338	1.000000	0.000124	0.9
58	-0.968459	1.000000	0.000119	0.9
59	-0.968577	1.000000	0.000119	0.9
60	-0.968689	1.000000	0.000121	1.1
61	-0.968795	1.000000	0.000122	1.0
62	-0.968901	1.000000	0.000126	1.1
63	-0.968987	1.000000	0.000127	1.0
64	-0.969086	1.000000	0.000120	0.9
65	-0.969166	1.000000	0.000118	1.1
66	-0.969263	1.000000	0.000120	0.9
67	-0.969354	1.000000	0.000128	1.0
68	-0.969437	1.000000	0.000135	0.9
69	-0.969520	1.000000	0.000136	0.9
70	-0.969605	1.000000	0.000136	0.9
71	-0.969691	1.000000	0.000135	1.0
72	-0.969779	1.000000	0.000134	1.0
73	-0.969867	1.000000	0.000134	1.1
74	-0.969949	1.000000	0.000138	1.0
75	-0.970042	1.000000	0.000138	0.9
76	-0.970140	1.000000	0.000142	0.9
77	-0.970231	1.000000	0.000147	0.9
78	-0.970329	1.000000	0.000147	1.0
79	-0.970428	1.000000	0.000149	1.1
80	-0.970538	1.000000	0.000144	1.0
81	-0.970650	1.000000	0.000143	1.1
82	-0.970777	1.000000	0.000141	0.9
83	-0.970898	1.000000	0.000143	1.1
84	-0.971023	1.000000	0.000143	1.1
85	-0.971148	1.000000	0.000141	0.9
86	-0.971278	1.000000	0.000144	0.9
87	-0.971407	1.000000	0.000139	0.9
88	-0.971541	1.000000	0.000135	1.0
89	-0.971656	1.000000	0.000138	0.9
90	-0.971790	1.000000	0.000135	1.0
91	-0.971900	1.000000	0.000130	1.0
92	-0.972025	1.000000	0.000131	0.9
93	-0.972130	1.000000	0.000126	0.9
94	-0.972246	1.000000	0.000125	0.9
95	-0.972345	1.000000	0.000133	1.1
96	-0.972438	1.000000	0.000134	0.9
97	-0.972528	1.000000	0.000129	1.0
98	-0.972615	1.000000	0.000133	1.0
99	-0.972688	1.000000	0.000139	1.0
100	-0.972765	1.000000	0.000139	0.9
101	-0.972828	1.000000	0.000142	1.1
102	-0.972905	0.500000	0.000142	1.0
103	-0.972953	0.500000	0.000094	0.8
104	-0.973000	0.500000	0.000094	0.9
105	-0.973046	0.500000	0.000092	0.8
106	-0.973091	0.500000	0.000089	1.0
107	-0.973135	0.500000	0.000089	1.0
108	-0.973178	0.500000	0.000087	1.0
109	-0.973222	0.500000	0.000086	0.9
110	-0.973255	0.500000	0.000084	0.9
111	-0.973297	0.500000	0.000082	1.0
112	-0.973328	0.500000	0.000082	0.9
113	-0.973369	0.500000	0.000080	1.1
114	-0.973408	0.500000	0.000078	0.9
115	-0.973447	0.500000	0.000078	1.1
116	-0.973485	0.500000	0.000076	1.0
117	-0.973522	0.500000	0.000075	0.9
118	-0.973568	0.500000	0.000075	1.0
119	-0.973604	0.500000	0.000073	1.0
120	-0.973641	0.500000	0.000073	1.0
121	-0.973676	0.500000	0.000072	0.9
122	-0.973712	0.500000	0.000071	1.0
123	-0.973747	0.500000	0.000070	1.0
124	-0.973781	0.500000	0.000068	0.9
125	-0.973815	0.500000	0.000068	0.9
126	-0.973848	0.500000	0.000068	0.8
127	-0.973881	0.500000	0.000068	1.1
128	-0.973914	0.500000	0.000068	1.0
129	-0.973945	0.500000	0.000068	1.0
130	-0.973974	0.500000	0.000072	1.0
131	-0.974000	0.500000	0.000077	0.9
132	-0.974024	0.500000	0.000078	1.1
133	-0.974049	0.500000	0.000078	1.2
134	-0.974072	0.500000	0.000080	1.0
135	-0.974087	0.500000	0.000080	0.9
136	-0.974110	0.500000	0.000081	0.9
137	-0.974131	0.500000	0.000077	0.9
138	-0.974146	0.500000	0.000073	0.9
139	-0.974170	0.500000	0.000072	0.9
140	-0.974195	0.500000	0.000072	0.8
141	-0.974216	0.500000	0.000077	1.0
142	-0.974237	0.500000	0.000075	0.9
143	-0.974250	0.500000	0.000072	1.0
144	-0.974272	0.500000	0.000073	0.9
145	-0.974293	0.500000	0.000072	1.0
146	-0.974315	0.500000	0.000069	1.1
147	-0.974344	0.500000	0.000068	0.9
148	-0.974359	0.500000	0.000068	1.0
149	-0.974387	0.500000	0.000070	1.1
150	-0.974407	0.500000	0.000072	1.1
151	-0.974427	0.500000	0.000070	0.9
152	-0.974447	0.500000	0.000068	1.1
153	-0.974468	0.500000	0.000068	1.0
154	-0.974488	0.500000	0.000067	1.0
155	-0.974508	0.500000	0.000071	1.0
156	-0.974527	0.500000	0.000073	0.9
157	-0.974546	0.500000	0.000074	0.9
158	-0.974563	0.250000	0.000076	0.9
159	-0.974577	0.250000	0.000052	0.9
160	-0.974590	0.250000	0.000051	0.9
161	-0.974602	0.250000	0.000050	1.1
162	-0.974615	0.250000	0.000049	1.0
163	-0.974627	0.250000	0.000048	1.0
164	-0.974639	0.250000	0.000048	1.1
165	-0.974650	0.250000	0.000049	1.0
166	-0.974662	0.250000	0.000049	0.9
167	-0.974674	0.250000	0.000048	0.9
168	-0.974686	0.250000	0.000048	0.9
169	-0.974698	0.250000	0.000048	0.9
170	-0.974709	0.250000	0.000047	0.9
171	-0.974713	0.250000	0.000048	0.9
172	-0.974725	0.250000	0.000048	1.0
173	-0.974737	0.250000	0.000048	0.9
174	-0.974748	0.250000	0.000047	0.9
175	-0.974760	0.250000	0.000046	0.9
176	-0.974771	0.250000	0.000046	0.9
177	-0.974774	0.250000	0.000046	1.0
178	-0.974786	0.250000	0.000046	0.9
179	-0.974797	0.250000	0.000047	1.0
180	-0.974809	0.250000	0.000047	0.9
181	-0.974820	0.250000	0.000046	1.0
182	-0.974831	0.250000	0.000046	0.9
183	-0.974842	0.250000	0.000046	1.0
184	-0.974854	0.250000	0.000045	0.9
185	-0.974865	0.250000	0.000045	0.9
186	-0.974876	0.250000	0.000046	0.9
187	-0.974887	0.250000	0.000046	0.9
188	-0.974899	0.250000	0.000047	0.8
189	-0.974902	0.250000	0.000047	0.9
190	-0.974914	0.250000	0.000047	0.9
191	-0.974925	0.250000	0.000046	0.8
192	-0.974936	0.250000	0.000046	0.9
193	-0.974948	0.250000	0.000046	1.0
194	-0.974959	0.250000	0.000046	0.9
195	-0.974970	0.250000	0.000045	0.9
196	-0.974981	0.250000	0.000044	0.9
197	-0.974992	0.250000	0.000044	0.9
198	-0.975002	0.250000	0.000043	0.9
199	-0.975013	0.250000	0.000043	0.9
200	-0.975023	0.250000	0.000042	0.9
201	-0.975034	0.250000	0.000042	0.9
202	-0.975044	0.250000	0.000042	0.9
203	-0.975054	0.250000	0.000042	0.9
204	-0.975064	0.250000	0.000041	0.9
205	-0.975074	0.250000	0.000042	0.9
206	-0.975085	0.250000	0.000042	0.9
207	-0.975087	0.250000	0.000042	0.9
208	-0.975097	0.250000	0.000043	0.9
209	-0.975108	0.250000	0.000043	1.0
210	-0.975110	0.250000	0.000043	1.0
211	-0.975121	0.250000	0.000043	0.8
212	-0.975132	0.250000	0.000043	0.8
213	-0.975142	0.250000	0.000043	1.2
214	-0.975153	0.250000	0.000044	0.8
215	-0.975163	0.250000	0.000045	0.8
216	-0.975174	0.250000	0.000046	0.9
217	-0.975185	0.250000	0.000044	0.9
218	-0.975195	0.250000	0.000043	0.9
219	-0.975205	0.250000	0.000043	0.9
220	-0.975207	0.250000	0.000042	0.8
221	-0.975217	0.250000	0.000042	0.9
222	-0.975227	0.250000	0.000042	0.9
223	-0.975238	0.250000	0.000042	1.0
224	-0.975248	0.250000	0.000042	1.1
225	-0.975258	0.250000	0.000041	0.9
226	-0.975260	0.250000	0.000040	0.9
227	-0.975270	0.250000	0.000040	0.9
228	-0.975279	0.250000	0.000040	0.9
229	-0.975281	0.250000	0.000040	0.9
230	-0.975291	0.250000	0.000040	0.9
231	-0.975301	0.250000	0.000040	0.9
232	-0.975311	0.250000	0.000041	0.9
233	-0.975320	0.250000	0.000044	0.9
234	-0.975329	0.250000	0.000043	0.9
235	-0.975339	0.250000	0.000040	0.9
236	-0.975349	0.250000	0.000041	0.9
237	-0.975359	0.250000	0.000041	0.9
238	-0.975369	0.250000	0.000041	0.9
239	-0.975379	0.250000	0.000041	0.9
240	-0.975388	0.250000	0.000043	1.1
241	-0.975397	0.250000	0.000042	1.2
242	-0.975407	0.250000	0.000041	1.1
243	-0.975417	0.250000	0.000042	1.4
244	-0.975426	0.250000	0.000042	1.1
245	-0.975428	0.250000	0.000041	1.0
246	-0.975438	0.250000	0.000041	0.9
247	-0.975447	0.250000	0.000040	0.9
248	-0.975457	0.250000	0.000040	0.9
249	-0.975466	0.250000	0.000040	0.9
250	-0.975475	0.250000	0.000038	0.9
251	-0.975484	0.250000	0.000037	0.9
252	-0.975493	0.250000	0.000039	0.9
253	-0.975502	0.250000	0.000039	0.9
254	-0.975511	0.250000	0.000038	0.9
255	-0.975520	0.250000	0.000039	0.9
256	-0.975529	0.250000	0.000038	1.1
257	-0.975529	0.250000	0.000038	0.9
258	-0.975539	0.250000	0.000040	0.9
259	-0.975555	0.250000	0.000041	1.1
260	-0.975556	0.250000	0.000040	1.0
261	-0.975558	0.250000	0.000041	1.0
262	-0.975575	0.250000	0.000042	0.9
263	-0.975576	0.250000	0.000041	0.9
264	-0.975585	0.250000	0.000041	0.9
265	-0.975595	0.250000	0.000041	0.9
266	-0.975604	0.250000	0.000040	0.8
267	-0.975620	0.250000	0.000041	1.0
268	-0.975630	0.250000	0.000040	0.9
269	-0.975638	0.250000	0.000042	0.8
270	-0.975647	0.250000	0.000041	1.0
271	-0.975656	0.250000	0.000041	1.0
272	-0.975665	0.250000	0.000040	1.1
273	-0.975673	0.250000	0.000040	1.2
274	-0.975681	0.250000	0.000041	1.3
275	-0.975689	0.250000	0.000041	1.1
276	-0.975697	0.250000	0.000043	1.1
277	-0.975704	0.250000	0.000041	1.0
278	-0.975712	0.250000	0.000039	1.0
279	-0.975721	0.250000	0.000039	1.0
280	-0.975728	0.250000	0.000040	0.8
281	-0.975737	0.250000	0.000040	0.9
282	-0.975745	0.250000	0.000039	0.9
283	-0.975753	0.250000	0.000040	0.9
284	-0.975762	0.250000	0.000040	0.9
285	-0.975771	0.250000	0.000041	0.9
286	-0.975780	0.250000	0.000043	0.9
287	-0.975789	0.250000	0.000042	0.9
288	-0.975798	0.250000	0.000043	1.0
289	-0.975807	0.250000	0.000043	1.0
290	-0.975816	0.250000	0.000043	0.9
291	-0.975825	0.250000	0.000041	1.1
292	-0.975832	0.250000	0.000041	1.1
293	-0.975840	0.250000	0.000041	0.9
294	-0.975847	0.250000	0.000037	1.0
295	-0.975856	0.250000	0.000036	1.0
296	-0.975860	0.250000	0.000036	1.0
297	-0.975868	0.250000	0.000036	1.0
298	-0.975877	0.250000	0.000037	0.9
299	-0.975885	0.250000	0.000035	0.9
300	-0.975885	0.250000	0.000036	0.9
301	-0.975901	0.250000	0.000035	0.9
302	-0.975901	0.250000	0.000035	1.0
303	-0.975900	0.250000	0.000036	1.0
304	-0.975907	0.250000	0.000035	1.0
305	-0.975915	0.250000	0.000034	1.2
306	-0.975922	0.250000	0.000036	1.1
307	-0.975929	0.250000	0.000035	1.2
308	-0.975936	0.250000	0.000034	1.1
309	-0.975944	0.250000	0.000033	0.9
310	-0.975951	0.250000	0.000033	0.9
311	-0.975958	0.250000	0.000033	1.0
312	-0.975965	0.250000	0.000035	0.9
313	-0.975972	0.250000	0.000036	0.9
314	-0.975980	0.250000	0.000036	0.8
315	-0.975987	0.250000	0.000036	0.9
316	-0.975994	0.250000	0.000038	0.9
317	-0.976001	0.250000	0.000038	0.9
318	-0.976008	0.250000	0.000038	0.9
319	-0.976015	0.250000	0.000039	0.9
320	-0.976021	0.250000	0.000039	1.0
321	-0.976028	0.250000	0.000038	1.0
322	-0.976035	0.250000	0.000039	1.0
323	-0.976042	0.250000	0.000038	1.0
324	-0.976049	0.250000	0.000039	0.9
325	-0.976047	0.250000	0.000039	0.9
326	-0.976045	0.250000	0.000042	0.8
327	-0.976042	0.250000	0.000042	0.9
328	-0.976048	0.250000	0.000042	0.9
329	-0.976061	0.250000	0.000043	0.9
330	-0.976060	0.250000	0.000041	0.9
331	-0.976074	0.250000	0.000040	0.9
332	-0.976081	0.250000	0.000040	0.9
333	-0.976087	0.250000	0.000041	0.9
334	-0.976094	0.250000	0.000042	0.9
335	-0.976091	0.250000	0.000043	0.9
336	-0.976097	0.250000	0.000041	0.9
337	-0.976103	0.250000	0.000040	1.0
338	-0.976109	0.250000	0.000040	1.1
339	-0.976130	0.250000	0.000043	1.0
340	-0.976120	0.125000	0.000042	1.2
341	-0.976131	0.125000	0.000030	1.1
342	-0.976142	0.125000	0.000030	0.9
343	-0.976146	0.125000	0.000030	1.0
344	-0.976149	0.125000	0.000030	0.9
345	-0.976153	0.125000	0.000030	0.9
346	-0.976156	0.125000	0.000029	0.9
347	-0.976160	0.125000	0.000029	0.9
348	-0.976163	0.125000	0.000030	0.9
349	-0.976167	0.125000	0.000031	0.9
350	-0.976171	0.125000	0.000031	1.0
351	-0.976174	0.125000	0.000030	0.9
352	-0.976186	0.125000	0.000031	0.9
353	-0.976189	0.125000	0.000030	0.9
354	-0.976193	0.125000	0.000030	0.9
355	-0.976196	0.125000	0.000034	1.0
356	-0.976199	0.125000	0.000032	1.0
357	-0.976202	0.125000	0.000031	1.1
358	-0.976206	0.125000	0.000030	0.9
359	-0.976209	0.125000	0.000029	1.0
360	-0.976212	0.125000	0.000029	0.9
361	-0.976216	0.125000	0.000031	0.9
362	-0.976219	0.125000	0.000032	0.9
363	-0.976223	0.125000	0.000030	0.9
364	-0.976226	0.125000	0.000030	0.9
365	-0.976230	0.125000	0.000034	0.9
366	-0.976225	0.125000	0.000032	0.9
367	-0.976229	0.125000	0.000030	0.9
368	-0.976232	0.125000	0.000030	0.9
369	-0.976236	0.125000	0.000032	1.0
370	-0.976239	0.125000	0.000031	1.2
371	-0.976243	0.125000	0.000030	1.0
372	-0.976247	0.125000	0.000030	1.0
373	-0.976242	0.125000	0.000030	1.1
374	-0.976246	0.125000	0.000029	0.9
375	-0.976249	0.125000	0.000030	0.9
376	-0.976253	0.125000	0.000030	1.0
377	-0.976248	0.125000	0.000029	1.0
378	-0.976252	0.125000	0.000032	0.9
379	-0.976255	0.125000	0.000031	0.9
380	-0.976258	0.125000	0.000030	0.8
381	-0.976269	0.125000	0.000029	0.9
382	-0.976273	0.125000	0.000031	0.9
383	-0.976276	0.125000	0.000030	0.9
384	-0.976279	0.125000	0.000028	0.9
385	-0.976282	0.125000	0.000029	0.9
386	-0.976286	0.125000	0.000030	0.9
387	-0.976281	0.125000	0.000030	1.1
388	-0.976284	0.125000	0.000029	1.0
389	-0.976288	0.125000	0.000029	1.1
390	-0.976291	0.125000	0.000031	1.0
391	-0.976294	0.125000	0.000032	1.0
392	-0.976298	0.125000	0.000033	0.9
393	-0.976301	0.125000	0.000031	1.0
394	-0.976305	0.125000	0.000030	0.9
395	-0.976308	0.125000	0.000030	0.9
396	-0.976311	0.125000	0.000030	0.9
397	-0.976315	0.125000	0.000030	0.9
398	-0.976310	0.125000	0.000030	0.9
399	-0.976314	0.125000	0.000031	1.0
400	-0.976309	0.125000	0.000031	0.9
401	-0.976313	0.125000	0.000031	0.9
402	-0.976317	0.125000	0.000032	1.0
403	-0.976320	0.125000	0.000033	1.1
404	-0.976324	0.125000	0.000032	1.0
405	-0.976328	0.125000	0.000031	1.2
406	-0.976332	0.125000	0.000032	1.0
407	-0.976336	0.125000	0.000033	1.0
408	-0.976340	0.125000	0.000033	1.1
409	-0.976344	0.125000	0.000033	0.9
410	-0.976348	0.125000	0.000032	0.9
411	-0.976351	0.125000	0.000032	0.9
412	-0.976355	0.125000	0.000031	0.9
413	-0.976359	0.125000	0.000031	1.0
414	-0.976362	0.125000	0.000033	1.0
415	-0.976366	0.125000	0.000032	1.0
416	-0.976370	0.125000	0.000031	0.9
417	-0.976373	0.125000	0.000031	0.9
418	-0.976377	0.125000	0.000031	0.9
419	-0.976380	0.125000	0.000029	1.1
420	-0.976384	0.125000	0.000029	0.9
421	-0.976387	0.125000	0.000031	0.9
422	-0.976391	0.125000	0.000030	1.1
423	-0.976386	0.125000	0.000030	1.0
